Unnamed: 0,trialNumber,runNumber,visualSet,audioSet,visual,audio,combinationConditionalProbability,correctResponse,chosenKey,accurate,reward,startTime,stimulusOnsetTime,stimulusOffsetTime,responsePressTime,responseTime,feedbackOnsetTime,feedbackOffsetTime,responseTimeThreshold,totalAccuracy,totalErrorRate,accurateIndex,inaccurateIndex,participantID,stimulusPair
59,60,1,0,2,0,2,0.15,0,1,0,0,327.5725026,328.2934199,329.8894388,329.6893239,1.39590399999997,332.0128516,333.0189821,3.5,0.416666666666667,0.583333333333333,26,35,16,"(0, 2)"
60,1,2,1,1,2,2,0.5,1,1,1,0,8.72000000526896e-05,0.720793199999889,2.53291110000009,2.53283620000002,1.81204300000013,4.64465590000009,5.65229619999991,3.5,1.0,0.0,1,1,16,"(2, 2)"
61,2,2,1,1,1,1,0.5,1,1,1,1,5.66398520000007,6.37271239999995,7.94926289999989,7.70805719999998,1.33534480000003,10.0683850999999,11.0832086,3.5,1.0,0.0,2,1,16,"(1, 1)"
62,3,2,1,1,2,2,0.5,1,0,0,0,11.0935672999999,11.8036959999999,13.4542971999999,13.4542191,1.6505231000001,15.5662052,16.5859137,3.5,0.666666666666667,0.333333333333333,3,1,16,"(2, 2)"
63,4,2,1,1,2,0,0.35,0,1,0,0,16.5930461,17.3059745,18.8775267000001,18.8774504999999,1.57147599999985,21.0012844,22.0110576,3.5,0.5,0.5,3,2,16,"(2, 0)"
64,5,2,1,1,2,0,0.35,0,0,1,1,22.0166822000001,22.733927,24.8685206,24.8684447999999,2.13451779999991,26.9804465,27.9888467999999,3.5,0.6,0.4,3,3,16,"(2, 0)"
65,6,2,1,1,2,2,0.5,1,1,1,0,28.0032922,28.7407304999999,31.7477977000001,31.7477231,3.0069926000001,33.8596689000001,34.8676677000001,3.5,0.666666666666667,0.333333333333333,4,3,16,"(2, 2)"
66,7,2,1,1,0,0,0.5,1,1,1,1,34.8734132,35.5745522,37.525991,37.5259169999999,1.95136479999996,39.6379079999999,40.6470093999999,3.5,0.714285714285714,0.285714285714286,5,3,16,"(0, 0)"
67,8,2,1,1,2,2,0.5,1,0,0,1,40.6526252000001,41.3410477,43.0860364,43.0859605000001,1.74491280000007,45.1980156,46.2072381999999,3.5,0.625,0.375,6,3,16,"(2, 2)"
68,9,2,1,1,1,2,0.35,0,0,1,0,46.2129308999999,46.9062704,49.2412519,49.2411771,2.33490669999992,51.3529854999999,52.3619547000001,3.5,0.666666666666667,0.333333333333333,6,4,16,"(1, 2)"
69,10,2,1,1,1,0,0.15,0,1,0,0,52.3675638,53.0555265,54.5675401000001,54.5674589,1.51193239999998,56.6910682,57.7080214,3.5,0.6,0.4,7,4,16,"(1, 0)"
70,11,2,1,1,1,1,0.5,1,1,1,1,57.7143959,58.4039304999999,60.0122630000001,60.012187,1.60825650000015,62.1430014,63.15095,3.5,0.636363636363636,0.363636363636364,7,5,16,"(1, 1)"
71,12,2,1,1,2,0,0.35,0,1,0,0,63.1564847,63.8457215000001,66.0384892,66.0384142999999,2.1926927999998,68.1503091,69.1594989,3.5,0.583333333333333,0.416666666666667,8,5,16,"(2, 0)"
72,13,2,1,1,2,1,0.15,0,1,0,1,69.1739597000001,69.8737412,71.5605123,71.5604343,1.68669309999996,73.6742033,74.6900399000001,3.5,0.538461538461538,0.461538461538462,8,6,16,"(2, 1)"
73,14,2,1,1,1,1,0.5,1,1,1,1,74.6964292,75.3830989999999,78.0579990000001,78.0579204999999,2.67482150000001,80.1697406000001,81.1778969,3.5,0.571428571428571,0.428571428571429,8,7,16,"(1, 1)"
74,15,2,1,1,1,2,0.35,0,0,1,1,81.1836507,81.8772741,83.5238261,83.5237485,1.64647439999999,85.6355329,86.6538103,3.5,0.6,0.4,9,7,16,"(1, 2)"
75,16,2,1,1,1,0,0.15,0,0,1,1,86.6602042,87.3479577000001,88.9026232000001,88.7238528999999,1.37589519999983,91.0237135,92.0312962999999,3.5,0.625,0.375,10,7,16,"(1, 0)"
76,17,2,1,1,2,0,0.35,0,1,0,0,92.0370981000001,92.7245559,94.7165287,94.7164528000001,1.99189690000003,96.8284474,97.8364377999999,3.5,0.588235294117647,0.411764705882353,11,7,16,"(2, 0)"
77,18,2,1,1,1,1,0.5,1,1,1,1,97.8421977999999,98.5326158,100.5271041,100.5270279,1.99441209999986,102.639074,103.6471582,3.5,0.611111111111111,0.388888888888889,11,8,16,"(1, 1)"
78,19,2,1,1,0,1,0.35,0,0,1,1,103.6617527,104.3575189,105.9162947,105.451893,1.09437409999987,108.0197455,109.0423914,3.5,0.631578947368421,0.368421052631579,12,8,16,"(0, 1)"
79,20,2,1,1,0,0,0.5,1,1,1,0,109.04884,109.7296718,111.2881669,110.9079499,1.17827809999994,113.4142209,114.419461,3.5,0.65,0.35,13,8,16,"(0, 0)"
80,21,2,1,1,0,1,0.35,0,0,1,1,114.4259549,115.11795,116.6807941,116.3957191,1.27776909999989,118.8020176,119.8187271,3.5,0.666666666666667,0.333333333333333,14,8,16,"(0, 1)"
81,22,2,1,1,2,2,0.5,1,1,1,1,119.8251763,120.5113992,122.0429739,122.0428951,1.53149589999998,124.1664032,125.1774977,3.5,0.681818181818182,0.318181818181818,15,8,16,"(2, 2)"
82,23,2,1,1,0,0,0.5,1,1,1,1,125.1847419,125.8894824,127.4394721,127.0756691,1.18618670000001,129.5598595,130.5821334,3.5,0.695652173913043,0.304347826086957,16,8,16,"(0, 0)"
83,24,2,1,1,2,2,0.5,1,1,1,0,130.5885716,131.2731807,133.2771755,133.2770995,2.00391880000006,135.3889362,136.3978982,3.5,0.708333333333333,0.291666666666667,17,8,16,"(2, 2)"
84,25,2,1,1,0,2,0.15,0,0,1,0,136.4123205,137.1118407,138.6689131,138.4199143,1.30807360000017,140.7876181,141.8043959,3.5,0.72,0.28,18,8,16,"(0, 2)"
85,26,2,1,1,1,1,0.5,1,1,1,1,141.8101967,142.5021976,144.0511998,143.8517756,1.34957800000007,146.179311,147.1852766,3.5,0.730769230769231,0.269230769230769,19,8,16,"(1, 1)"
86,27,2,1,1,2,2,0.5,1,1,1,1,147.1910835,147.8872677,150.0129728,150.0128973,2.12562960000014,152.1248092,153.1335407,3.5,0.740740740740741,0.259259259259259,20,8,16,"(2, 2)"
87,28,2,1,1,1,1,0.5,1,1,1,0,153.1392881,153.8285246,155.4014521,155.035844,1.20731939999996,157.5164539,158.5215467,3.5,0.75,0.25,21,8,16,"(1, 1)"
88,29,2,1,1,0,0,0.5,1,1,1,0,158.5271773,159.205247,160.8072101,160.8071311,1.60188410000001,162.9191329,163.9277773,3.5,0.758620689655172,0.241379310344828,22,8,16,"(0, 0)"
89,30,2,1,1,1,2,0.35,0,0,1,1,163.9342274,164.6280345,166.6554261,166.6553495,2.02731500000004,168.767278,169.7783549,3.5,0.766666666666667,0.233333333333333,23,8,16,"(1, 2)"
90,31,2,1,1,0,2,0.15,0,1,0,0,169.7847258,170.4700139,172.1219919,172.1219145,1.65190060000009,174.2457713,175.2620144,3.5,0.741935483870968,0.258064516129032,24,8,16,"(0, 2)"
91,32,2,1,1,1,1,0.5,1,1,1,1,175.2763056,175.9547105,177.4167057,177.4166263,1.46191580000004,179.540318,180.548091,3.5,0.75,0.25,24,9,16,"(1, 1)"
92,33,2,1,1,1,1,0.5,1,1,1,1,180.5546039,181.2686454,182.8493075,182.4515709,1.18292550000001,184.965302,185.9797541,3.5,0.757575757575758,0.242424242424242,25,9,16,"(1, 1)"
93,34,2,1,1,0,0,0.5,1,0,0,1,185.9854438,186.6943837,189.0708611,189.0707848,2.37640110000007,191.1827678,192.1919563,3.5,0.735294117647059,0.264705882352941,26,9,16,"(0, 0)"
94,35,2,1,1,0,0,0.5,1,0,0,0,192.1983828,192.9179463,196.1252858,196.125211,3.2072647,198.2371382,199.2453963,3.5,0.714285714285714,0.285714285714286,26,10,16,"(0, 0)"
95,36,2,1,1,0,1,0.35,0,0,1,1,199.251783,199.9725242,201.4617977,201.4617183,1.48919410000008,203.5854327,204.6020351,3.5,0.722222222222222,0.277777777777778,26,11,16,"(0, 1)"
96,37,2,1,1,1,2,0.35,0,0,1,1,204.60933,205.3406918,206.8907738,206.6437266,1.30303479999998,209.0115198,210.0288361,3.5,0.72972972972973,0.27027027027027,27,11,16,"(1, 2)"
97,38,2,1,1,0,1,0.35,0,0,1,0,210.0434227,210.7150659,212.155448,212.1553701,1.44030420000013,214.2791621,215.2975409,3.5,0.736842105263158,0.263157894736842,28,11,16,"(0, 1)"
98,39,2,1,1,2,2,0.5,1,1,1,1,215.3039264,216.0263544,217.6866281,217.6865487,1.66019430000006,219.7984994,220.8148523,3.5,0.743589743589744,0.256410256410256,29,11,16,"(2, 2)"
99,40,2,1,1,2,0,0.35,0,0,1,1,220.8223199,221.5091295,223.960418,223.9603414,2.45121190000009,226.0721828,227.0805207,3.5,0.75,0.25,30,11,16,"(2, 0)"
100,41,2,1,1,0,0,0.5,1,1,1,0,227.0878774,227.7740157,229.3546496,229.1154275,1.34141179999983,231.4831225,232.4907653,3.5,0.75609756097561,0.24390243902439,31,11,16,"(0, 0)"
101,42,2,1,1,1,1,0.5,1,1,1,1,232.4973881,233.2040294,234.7643278,234.3717466,1.16771719999997,236.8965583,237.9165247,3.5,0.761904761904762,0.238095238095238,32,11,16,"(1, 1)"
102,43,2,1,1,2,0,0.35,0,0,1,1,237.9222402,238.603306,240.1578843,239.8355773,1.23227130000009,242.2760619,243.283177,3.5,0.767441860465116,0.232558139534884,33,11,16,"(2, 0)"
103,44,2,1,1,1,1,0.5,1,1,1,0,243.2975659,243.9926402,246.3321069,246.3320307,2.33939049999981,248.4439091,249.4526322,3.5,0.772727272727273,0.227272727272727,34,11,16,"(1, 1)"
104,45,2,1,1,0,0,0.5,1,1,1,1,249.4582333,250.1496471,251.7058969,251.2836454,1.13399830000003,253.8207205,254.8316794,3.5,0.777777777777778,0.222222222222222,35,11,16,"(0, 0)"
105,46,2,1,1,0,1,0.35,0,0,1,1,254.8373386,255.5233668,256.9341276,256.9340513,1.41068449999989,259.0654081,260.0759975,3.5,0.782608695652174,0.217391304347826,36,11,16,"(0, 1)"
106,47,2,1,1,2,1,0.15,0,0,1,1,260.0817218,260.7682575,262.3361505,262.0513748,1.28311730000019,264.4610222,265.477587,3.5,0.787234042553192,0.212765957446808,37,11,16,"(2, 1)"
107,48,2,1,1,0,2,0.15,0,0,1,1,265.4832598,266.1634684,268.1671352,268.1670589,2.00359049999997,270.2789716,271.2884854,3.5,0.791666666666667,0.208333333333333,38,11,16,"(0, 2)"
108,49,2,1,1,0,1,0.35,0,0,1,1,271.2951076,271.9823278,273.5909802,273.2594987,1.2771709000001,275.717118,276.7257163,3.5,0.795918367346939,0.204081632653061,39,11,16,"(0, 1)"
109,50,2,1,1,2,2,0.5,1,1,1,0,276.7315696,277.4496629,279.0489954,278.5155907,1.06592780000005,281.1685341,282.1811384,3.5,0.8,0.2,40,11,16,"(2, 2)"
110,51,2,1,1,1,2,0.35,0,0,1,1,282.1957507,282.8919059,284.4495098,284.0513419,1.15943599999991,286.5809889,287.5872481,3.5,0.803921568627451,0.196078431372549,41,11,16,"(1, 2)"
111,52,2,1,1,0,0,0.5,1,1,1,1,287.5939325,288.3040344,289.8841891,289.643539,1.33950459999983,292.0091539,293.0308087,3.5,0.807692307692308,0.192307692307692,42,11,16,"(0, 0)"
112,53,2,1,1,1,2,0.35,0,0,1,1,293.0381768,293.7791752,295.3656035,294.99559,1.21641479999994,297.4864388,298.4930508,3.5,0.811320754716981,0.188679245283019,43,11,16,"(1, 2)"
113,54,2,1,1,2,1,0.15,0,0,1,0,298.4994283,299.2066717,302.2137548,302.2136775,3.00700579999989,304.3255036,305.3336048,3.5,0.814814814814815,0.185185185185185,44,11,16,"(2, 1)"
114,55,2,1,1,0,0,0.5,1,1,1,1,305.3408012,306.0621001,307.5012138,307.5011343,1.43903420000015,309.6248114,310.6393614,3.5,0.818181818181818,0.181818181818182,45,11,16,"(0, 0)"
115,56,2,1,1,1,2,0.35,0,0,1,1,310.6457187,311.3854997,312.9837784,312.9836984,1.59819870000001,315.0955597,316.1042648,3.5,0.821428571428571,0.178571428571429,46,11,16,"(1, 2)"
116,57,2,1,1,1,0,0.15,0,0,1,0,316.1187995,316.8253012,318.4220687,317.9313059,1.10600470000008,320.5437878,321.5498007,3.5,0.824561403508772,0.175438596491228,47,11,16,"(1, 0)"
117,58,2,1,1,2,0,0.35,0,0,1,1,321.5562523,322.265075,323.9417299,323.941648,1.67657299999996,326.0557136,327.0706285,3.5,0.827586206896552,0.172413793103448,48,11,16,"(2, 0)"
118,59,2,1,1,2,2,0.5,1,1,1,0,327.0762538,327.7915634,329.3827557,329.139399,1.34783559999983,331.4990846,332.5104864,3.5,0.830508474576271,0.169491525423729,49,11,16,"(2, 2)"
119,60,2,1,1,0,1,0.35,0,0,1,1,332.5161908,333.2268561,335.1724454,335.1723671,1.9455109999999,337.2842605,338.2924651,3.5,0.833333333333333,0.166666666666667,50,11,16,"(0, 1)"
120,1,3,2,0,2,2,0.5,1,1,1,1,7.70999999986088e-05,0.705793400000175,2.22219310000014,2.01161460000003,1.30582119999985,4.35016350000001,5.37012050000021,3.5,1.0,0.0,1,1,16,"(2, 2)"
121,2,3,2,0,0,0,0.5,1,1,1,1,5.37374250000016,6.06076390000021,7.66316690000008,7.66308620000018,1.60232229999997,9.77504240000007,10.7825667000002,3.5,1.0,0.0,2,1,16,"(0, 0)"
122,3,3,2,0,2,2,0.5,1,0,0,0,10.7885861000002,11.4809208000001,13.0794896000002,13.0794091,1.59848829999987,15.2076057000002,16.2147842000002,3.5,0.666666666666667,0.333333333333333,3,1,16,"(2, 2)"
123,4,3,2,0,0,1,0.35,0,0,1,0,16.2290862000002,16.9798724000002,19.5167274,19.5166524000001,2.53677999999991,21.6285400000002,22.6366387,3.5,0.75,0.25,3,2,16,"(0, 1)"
124,5,3,2,0,0,0,0.5,1,1,1,1,22.6429983,23.3356984000002,25.4859763000002,25.4858988000001,2.1502003999999,27.5977351000001,28.6059603000001,3.5,0.8,0.2,4,2,16,"(0, 0)"
125,6,3,2,0,0,0,0.5,1,1,1,1,28.6123970000001,29.3058832000002,30.9156964000001,30.9156189,1.60973569999987,33.0462875000001,34.0626221,3.5,0.833333333333333,0.166666666666667,5,2,16,"(0, 0)"
126,7,3,2,0,1,1,0.5,1,1,1,1,34.0691146000001,34.7667125,36.3291171000001,36.0753014000002,1.30858890000013,38.4614976,39.4816413000001,3.5,0.857142857142857,0.142857142857143,6,2,16,"(1, 1)"
127,8,3,2,0,0,0,0.5,1,1,1,1,39.4873896000001,40.1822549000001,41.7438834000002,41.2912858000002,1.10903090000011,43.8620290000001,44.8811912000001,3.5,0.875,0.125,7,2,16,"(0, 0)"
128,9,3,2,0,1,0,0.15,0,0,1,0,44.896424,45.6020600000002,47.1615730000001,46.8915227,1.28946269999983,49.2804183000001,50.2979932000001,3.5,0.888888888888889,0.111111111111111,8,2,16,"(1, 0)"
129,10,3,2,0,1,2,0.35,0,0,1,0,50.3055223000001,51.0025067000001,53.2119375000002,53.2118592000002,2.20935250000002,55.3238721,56.3318510000001,3.5,0.9,0.1,9,2,16,"(1, 2)"
130,11,3,2,0,1,2,0.35,0,1,0,0,56.3392302000002,57.0425979000001,58.6150847000001,58.6150069,1.57240899999988,60.7387636000001,61.7484222,3.5,0.818181818181818,0.181818181818182,10,2,16,"(1, 2)"
131,12,3,2,0,2,2,0.5,1,1,1,1,61.7559163000001,62.4499412,63.8540889000001,63.8540126,1.40407140000002,65.9813800000002,66.9875704000001,3.5,0.833333333333333,0.166666666666667,10,3,16,"(2, 2)"
132,13,3,2,0,0,2,0.15,0,0,1,0,66.9943143,67.6988080000001,70.8211311,70.8210524000001,3.1222444,72.9329381,73.9409082000002,3.5,0.846153846153846,0.153846153846154,11,3,16,"(0, 2)"
133,14,3,2,0,2,0,0.35,0,0,1,1,73.9482569000002,74.6533521000001,76.1326112000002,75.8512245000002,1.19787240000005,78.2485996,79.2682086000002,3.5,0.857142857142857,0.142857142857143,12,3,16,"(2, 0)"
134,15,3,2,0,1,0,0.15,0,0,1,1,79.2836606000001,79.9714906000002,81.5379318,81.1711867000001,1.19969609999998,83.6652532000001,84.6817462000001,3.5,0.866666666666667,0.133333333333333,13,3,16,"(1, 0)"
135,16,3,2,0,1,1,0.5,1,1,1,1,84.6891374000002,85.4106102000001,86.9750764,86.3792009000001,0.96859070000005,89.0805316000001,90.0997110000001,3.5,0.875,0.125,14,3,16,"(1, 1)"
136,17,3,2,0,1,2,0.35,0,0,1,1,90.1066964000001,90.8168776,92.3884436000001,91.7232173000002,0.906339700000217,94.4944039000002,95.5095393000001,3.5,0.882352941176471,0.117647058823529,15,3,16,"(1, 2)"
137,18,3,2,0,2,2,0.5,1,1,1,0,95.5172624000002,96.2441813,98.0264347000002,98.0263561000002,1.78217480000012,100.1382725,101.1471574,3.5,0.888888888888889,0.111111111111111,16,3,16,"(2, 2)"
138,19,3,2,0,1,2,0.35,0,0,1,0,101.1531746,101.883445,103.4793435,103.1631954,1.27975040000001,105.6200651,106.6647872,3.5,0.894736842105263,0.105263157894737,17,3,16,"(1, 2)"
139,20,3,2,0,2,0,0.35,0,0,1,1,106.892912,107.9748916,109.6717263,109.1312578,1.15636620000009,111.8226562,112.8692565,3.5,0.9,0.1,18,3,16,"(2, 0)"
140,21,3,2,0,1,2,0.35,0,0,1,1,113.0178998,113.9677923,115.4956239,115.4955425,1.5277501999999,117.6192372,118.6335238,3.5,0.904761904761905,0.0952380952380952,19,3,16,"(1, 2)"
141,22,3,2,0,2,2,0.5,1,1,1,1,118.6547904,119.6219464,121.7472995,120.803396,1.18144959999995,123.908119,124.9587834,3.5,0.909090909090909,0.0909090909090909,20,3,16,"(2, 2)"
142,23,3,2,0,0,1,0.35,0,0,1,0,125.1345602,126.1456731,128.5247493,127.0271216,0.881448500000033,130.6730799,131.7224116,3.5,0.91304347826087,0.0869565217391305,21,3,16,"(0, 1)"
143,24,3,2,0,0,2,0.15,0,0,1,0,131.8645482,132.875464,134.5057213,134.5056407,1.63017669999999,136.6183526,137.638192,3.5,0.916666666666667,0.0833333333333334,22,3,16,"(0, 2)"
144,25,3,2,0,0,0,0.5,1,1,1,1,137.6455682,138.99044,140.8616131,140.035119,1.04467900000009,143.0101516,144.0570956,3.5,0.92,0.08,23,3,16,"(0, 0)"
145,26,3,2,0,1,1,0.5,1,1,1,1,144.2351573,145.2432888,147.624486,146.4193482,1.17605939999999,149.789841,150.826692,3.5,0.923076923076923,0.0769230769230769,24,3,16,"(1, 1)"
146,27,3,2,0,2,0,0.35,0,0,1,0,150.9752707,152.6866097,154.2735883,153.7550712,1.06846150000001,156.4012663,157.4280693,3.5,0.925925925925926,0.0740740740740741,25,3,16,"(2, 0)"
147,28,3,2,0,1,1,0.5,1,1,1,1,157.6271048,158.4278433,160.5379641,159.4830248,1.05518149999989,162.7040795,163.7458196,3.5,0.928571428571429,0.0714285714285714,26,3,16,"(1, 1)"
148,29,3,2,0,0,0,0.5,1,1,1,1,163.9238877,165.0008453,166.5609269,166.1872943,1.18644900000004,168.6945262,169.7075981,3.5,0.931034482758621,0.0689655172413793,27,3,16,"(0, 0)"
149,30,3,2,0,0,1,0.35,0,0,1,1,169.7155703,170.4086708,171.9677703,171.2111976,0.802526799999896,174.0790166,175.0959854,3.5,0.933333333333333,0.0666666666666667,28,3,16,"(0, 1)"
150,31,3,2,0,0,0,0.5,1,1,1,1,175.1041367,176.902619,178.5041562,177.691029,0.788409999999885,180.6288446,181.6606237,3.5,0.935483870967742,0.0645161290322581,29,3,16,"(0, 0)"
151,32,3,2,0,0,1,0.35,0,0,1,1,181.827433,182.5607842,184.1645341,183.947017,1.38623280000002,186.2815827,187.2939253,3.5,0.9375,0.0625,30,3,16,"(0, 1)"
152,33,3,2,0,1,1,0.5,1,1,1,0,187.3071471,189.4443978,191.0120218,190.2672737,0.822875899999872,193.1367996,194.1626668,3.5,0.939393939393939,0.0606060606060606,31,3,16,"(1, 1)"
153,34,3,2,0,2,0,0.35,0,0,1,0,194.345854,195.1023835,196.6561716,196.6560899,1.55370640000001,198.7798102,199.802872,3.5,0.941176470588235,0.0588235294117647,32,3,16,"(2, 0)"
154,35,3,2,0,1,1,0.5,1,1,1,1,199.8159147,200.5262182,202.2184067,202.2183247,1.69210649999991,204.3397683,205.3636885,3.5,0.942857142857143,0.0571428571428572,33,3,16,"(1, 1)"
155,36,3,2,0,2,0,0.35,0,0,1,1,205.370237,206.0566748,207.6160884,207.4031216,1.34644679999997,209.7332641,210.7470495,3.5,0.944444444444444,0.0555555555555556,34,3,16,"(2, 0)"
156,37,3,2,0,1,1,0.5,1,1,1,0,210.7550063,211.4422697,213.0196165,212.6671265,1.2248568,215.1519956,216.1708509,3.5,0.945945945945946,0.0540540540540541,35,3,16,"(1, 1)"
157,38,3,2,0,2,2,0.5,1,1,1,1,216.1813798,216.9322914,219.2315945,218.2111046,1.27881319999983,221.3945686,222.4409349,3.5,0.947368421052632,0.0526315789473685,36,3,16,"(2, 2)"
158,39,3,2,0,2,2,0.5,1,1,1,1,222.6549583,223.750012,225.3429859,224.859199,1.10918700000002,227.4745369,228.4858738,3.5,0.948717948717949,0.0512820512820513,37,3,16,"(2, 2)"
159,40,3,2,0,2,1,0.15,0,0,1,1,228.4977931,229.1868727,231.460581,230.3629113,1.17603860000008,233.6219568,234.6661794,3.5,0.95,0.05,38,3,16,"(2, 1)"
160,41,3,2,0,1,0,0.15,0,0,1,1,234.8941633,235.9932098,237.6581241,237.6580421,1.66483229999994,239.7750753,240.799565,3.5,0.951219512195122,0.0487804878048781,39,3,16,"(1, 0)"
161,42,3,2,0,2,1,0.15,0,0,1,1,240.8123967,242.6509605,244.260088,244.0270517,1.37609120000002,246.4013421,247.4445611,3.5,0.952380952380952,0.0476190476190477,40,3,16,"(2, 1)"
162,43,3,2,0,0,2,0.15,0,0,1,1,247.6269504,248.4368354,251.0304447,251.0303641,2.59352869999998,253.1474933,254.1539638,3.5,0.953488372093023,0.0465116279069767,41,3,16,"(0, 2)"
163,44,3,2,0,0,0,0.5,1,1,1,1,254.1692871,254.8877357,256.6130361,256.6129546,1.72521890000007,258.7248893,259.7487329,3.5,0.954545454545455,0.0454545454545454,42,3,16,"(0, 0)"
164,45,3,2,0,1,1,0.5,1,1,1,1,259.7620333,260.5414629,262.4050212,262.4049409,1.86347799999999,264.5168374,265.5411683,3.5,0.955555555555556,0.0444444444444444,43,3,16,"(1, 1)"
165,46,3,2,0,2,0,0.35,0,0,1,1,265.549716,267.3099865,268.9322544,268.9321722,1.62218570000005,271.0738063,272.1215887,3.5,0.956521739130435,0.0434782608695652,44,3,16,"(2, 0)"
166,47,3,2,0,1,2,0.35,0,0,1,0,272.2871257,273.0354727,274.6839396,274.6838588,1.64838609999993,276.7957088,277.8151255,3.5,0.957446808510638,0.0425531914893617,45,3,16,"(1, 2)"
167,48,3,2,0,2,2,0.5,1,1,1,0,277.8266711,278.609854,280.7554755,279.8748322,1.26497820000009,282.9187135,283.9707426,3.5,0.958333333333333,0.0416666666666666,46,3,16,"(2, 2)"
168,49,3,2,0,1,1,0.5,1,1,1,1,284.1784534,285.304349,287.3780625,286.5870146,1.2826656000002,289.5381784,290.5830454,3.5,0.959183673469388,0.0408163265306123,47,3,16,"(1, 1)"
169,50,3,2,0,1,2,0.35,0,0,1,1,290.7498936,291.7316177,294.7129505,294.71287,2.98125230000005,296.8249439,297.8330831,3.5,0.96,0.04,48,3,16,"(1, 2)"
170,51,3,2,0,0,0,0.5,1,1,1,0,297.8444325,299.803014,301.3814013,300.7067893,0.903775300000007,303.5033455,304.5395596,3.5,0.96078431372549,0.0392156862745098,49,3,16,"(0, 0)"
171,52,3,2,0,1,1,0.5,1,1,1,1,304.7317349,305.5093807,308.1637437,308.1636662,2.65428550000001,310.2754745,311.2836545,3.5,0.961538461538462,0.0384615384615384,50,3,16,"(1, 1)"
172,53,3,2,0,0,1,0.35,0,0,1,1,311.3101874,313.3551542,316.6438352,316.643752,3.28859780000016,318.7754873,319.8033874,3.5,0.962264150943396,0.0377358490566038,51,3,16,"(0, 1)"
173,54,3,2,0,2,0,0.35,0,0,1,1,319.9774952,320.7306496,322.5244407,322.0587401,1.32809049999992,324.6983051,325.7355193,3.5,0.962962962962963,0.0370370370370371,52,3,16,"(2, 0)"
174,55,3,2,0,0,0,0.5,1,1,1,1,325.915062,327.6820775,329.2883199,328.8907376,1.20866010000009,331.4255258,332.4493458,3.5,0.963636363636364,0.0363636363636364,53,3,16,"(0, 0)"
175,56,3,2,0,2,2,0.5,1,1,1,1,332.5981725,333.3556438,334.9174987,334.4667369,1.11109310000006,337.0339592,338.0406892,3.5,0.964285714285714,0.0357142857142857,54,3,16,"(2, 2)"
176,57,3,2,0,0,1,0.35,0,0,1,1,338.0540543,340.7251836,342.3276414,341.4508395,0.725655899999992,344.4469279,345.4802102,3.5,0.964912280701754,0.0350877192982456,55,3,16,"(0, 1)"
177,58,3,2,0,2,1,0.15,0,0,1,0,345.6606979,346.4253803,348.2398041,348.2397253,1.814345,350.3517083,351.3624635,3.5,0.96551724137931,0.0344827586206896,56,3,16,"(2, 1)"
178,59,3,2,0,0,1,0.35,0,0,1,1,351.374763,352.0661964,354.3423268,354.3422478,2.27605139999991,356.4542212,357.4621333,3.5,0.966101694915254,0.0338983050847458,57,3,16,"(0, 1)"
179,60,3,2,0,2,2,0.5,1,,0,0,357.4839615,358.1925486,359.5926286,361.6931621,,361.8320492,362.900478,3.5,0.95,0.05,58,3,16,"(2, 2)"
180,1,4,3,3,1,0,0.15,0,1,0,0,0.0001538000001346,0.705867399999988,2.29642250000006,1.50225610000007,0.79638870000008,4.40538690000017,5.42561070000011,3.5,0.0,1.0,1,1,16,"(1, 0)"
181,2,4,3,3,2,0,0.35,0,1,0,0,5.43989430000011,6.15034320000018,7.72268589999999,7.5019929,1.35164969999983,9.85076049999998,10.8755926000001,3.5,0.0,1.0,1,2,16,"(2, 0)"
182,3,4,3,3,2,0,0.35,0,0,1,0,11.0432040000001,12.3163074000001,13.9230475000002,13.9229631000001,1.60665569999992,16.0641241000001,17.0935542,3.5,0.333333333333333,0.666666666666667,1,3,16,"(2, 0)"
183,4,4,3,3,2,2,0.5,1,1,1,1,17.2428617,18.6428559000001,20.2396785000001,20.2395923000001,1.59673640000005,22.3633,23.3828918000002,3.5,0.5,0.5,2,3,16,"(2, 2)"
184,5,4,3,3,2,1,0.15,0,0,1,0,23.5169456000001,24.3131607,25.9767340000001,25.5021532000001,1.18899250000004,28.0929691000001,29.1023815000001,3.5,0.6,0.4,3,3,16,"(2, 1)"
185,6,4,3,3,0,0,0.5,1,1,1,1,29.1145016,31.0097747,32.6168895000001,32.3420602000001,1.33228550000013,34.7515201000001,35.7878702,3.5,0.666666666666667,0.333333333333333,4,3,16,"(0, 0)"
186,7,4,3,3,1,2,0.35,0,0,1,1,35.9429561000002,37.0639738,38.4711863,38.4710455000002,1.40707170000019,40.6190192000001,41.6454034000001,3.5,0.714285714285714,0.285714285714286,5,3,16,"(1, 2)"
187,8,4,3,3,1,1,0.5,1,0,0,1,41.7587886000001,42.4776360000001,45.6299917000001,45.6299103000001,3.15227430000004,47.7418856000002,48.7499358,3.5,0.625,0.375,6,3,16,"(1, 1)"
188,9,4,3,3,0,1,0.35,0,0,1,1,48.7617292,49.4629177000002,51.0610231000001,51.0609426000001,1.59802489999993,53.1728040000003,54.1927853000002,3.5,0.666666666666667,0.333333333333333,6,4,16,"(0, 1)"
