source	parcel_id	name	signal	mean	sem	t	p	dz	frac_sig_pos	frac_sig_neg	p_holm
model2	24	Middle Temporal Gyrus, posterior division R	rpe	0.01073317697640991	0.0173644887010765	0.618110740902179	0.5389643774728197	0.08116191650014533	0.17543859649122806	0.0	1.0
model2	24	Middle Temporal Gyrus, posterior division R	urpe	0.010003928183613696	0.02022756795412269	0.4945690063334945	0.6228052709321186	0.06494009202462869	0.0	0.0	1.0
model2	24	Middle Temporal Gyrus, posterior division R	surprise	0.011642690974901228	0.009640495159553201	1.2076859935315627	0.23215532232508584	0.15857693982527946	0.0		1.0
model2	25	Middle Temporal Gyrus, temporooccipital part L	rpe	0.1944551611731499	0.026807981520260527	7.253629335210766	1.202130587136179e-09	0.9524481932931664	0.819047619047619	0.0	3.0654329971972564e-07
model2	25	Middle Temporal Gyrus, temporooccipital part L	urpe	-0.07846684474869599	0.016841251014865846	-4.659205226466428	1.9501473279705355e-05	-0.6117836182486824	0.0	0.5	0.004017303495619303
model2	25	Middle Temporal Gyrus, temporooccipital part L	surprise	0.00745905395843933	0.010063266513423008	0.7412159807642956	0.4616054094407982	0.09732642641278039	0.0		1.0
model2	26	Middle Temporal Gyrus, temporooccipital part R	rpe	0.11868914707011523	0.02712630962281405	4.375425508315146	5.223065190812528e-05	0.5745215157403003	0.5091575091575091	0.0	0.010446130381625056
model2	26	Middle Temporal Gyrus, temporooccipital part R	urpe	-0.0976194153664229	0.023731299401555005	-4.1135301407063425	0.0001266887288816198	-0.5401329692371024	0.0	0.4432234432234432	0.02457761340303424
model2	26	Middle Temporal Gyrus, temporooccipital part R	surprise	0.018178218108100837	0.011365854441466795	1.59937101092726	0.11526710819699906	0.21000770226410684	0.0		1.0
model2	29	Inferior Temporal Gyrus, posterior division L	rpe	0.1396015053385283	0.017853245879211336	7.819390730572024	1.3719202232228798e-10	1.0267363039677924	0.8059071729957806	0.0	3.6081501870761736e-08
model2	29	Inferior Temporal Gyrus, posterior division L	urpe	-0.04681396786696624	0.014158855010272082	-3.306338530411057	0.001639526294413741	-0.4341435182549333	0.0	0.18143459915611815	0.272161364872681
model2	29	Inferior Temporal Gyrus, posterior division L	surprise	0.013972389961959195	0.014064429495165835	0.9934558644388471	0.3246866082436487	0.13044714576303712	0.0		1.0
model2	30	Inferior Temporal Gyrus, posterior division R	rpe	0.08859646458228611	0.012539869058246647	7.065182592478669	2.477850089224151e-09	0.927703923720981	0.4419642857142857	0.0	6.268960725737103e-07
model2	30	Inferior Temporal Gyrus, posterior division R	urpe	-0.02105149255339011	0.014579009359751748	-1.4439590533158542	0.15422477964382275	-0.18960111248640674	0.0	0.0	1.0
model2	30	Inferior Temporal Gyrus, posterior division R	surprise	0.007427919201383693	0.009367352802208516	0.792958198353801	0.43109050433193574	0.10412051243270992	0.0		1.0
model2	31	Inferior Temporal Gyrus, temporooccipital part L	rpe	0.25755480289486515	0.02948551266882664	8.734960988728652	4.194952245584896e-12	1.1469565685987946	1.0	0.0	1.1452219630446766e-09
model2	31	Inferior Temporal Gyrus, temporooccipital part L	urpe	-0.09468536185668451	0.01936025502066241	-4.890708400051067	8.583186732563234e-06	-0.6421814741677867	0.0	0.6033519553072626	0.0018453851475010953
model2	31	Inferior Temporal Gyrus, temporooccipital part L	surprise	0.006953614882798989	0.014080002193099172	0.4938646164563144	0.6232995759214821	0.06484760110251368	0.0		1.0
